Invoice_ID,date,category,sku,region,channel,price,quantity,discount,revenue,Cost_Per_Unit,Profit,Customer_Type,Payment_Method,Promotion,Month,Year
INV-00183,2023-02-14,Beverages,BE-011,رشت,Wholesale,59074.67,3,4.25,177224.01,48985.27,30268.2,Retail,Cash,No,2,2023
INV-00184,2023-02-14,Dairy,DA-132,اصفهان,Hypermarket,117040.33,93,3.77,10884750.88,88932.09,2614066.39,Corporate,Transfer,No,2,2023
INV-00185,2023-02-14,Beverages,BE-099,شیراز,Hypermarket,60216.28,4,4.62,240865.1,45326.87,59557.62,Retail,Transfer,No,2,2023
INV-00186,2023-02-14,Snacks,SN-112,کرج,Supermarket,66212.68,118,3.0,7813095.65,47629.04,2192869.1,Corporate,Card,No,2,2023
INV-00187,2023-02-14,Personal Care,PE-110,اهواز,Hypermarket,87076.43,3,5.02,261229.28,63129.93,71839.5,Retail,Card,No,2,2023
INV-00188,2023-02-14,Beverages,BE-113,اهواز,Hypermarket,70575.68,5,7.82,352878.39,47394.21,115907.35,Retail,Transfer,Yes,2,2023
INV-00189,2023-02-15,Home Care,HO-133,اصفهان,Pharmacy,57207.67,26,1.27,1487399.52,46155.55,287355.25,Corporate,Card,No,2,2023
INV-00190,2023-02-15,Personal Care,PE-024,اصفهان,Online,116277.49,1,4.0,116277.49,88937.48,27340.0,Retail,Transfer,No,2,2023
INV-00191,2023-02-15,Personal Care,PE-021,تبریز,Online,111068.15,10,5.93,1110681.53,80783.78,302843.71,Retail,Cash,Yes,2,2023
INV-00192,2023-02-15,Snacks,SN-083,تبریز,Supermarket,72947.59,3,5.3,218842.77,48807.73,72419.56,Retail,Card,No,2,2023
INV-00193,2023-02-15,Snacks,SN-137,کرمانشاه,Hypermarket,59911.8,8,5.95,479294.38,41424.1,147901.62,Retail,POS,No,2,2023
INV-00194,2023-02-16,Dairy,DA-001,اهواز,Online,108866.99,2,13.74,217733.97,88392.89,40948.18,Retail,Card,Yes,2,2023
INV-00195,2023-02-16,Dairy,DA-025,شیراز,Pharmacy,128277.14,3,4.0,384831.43,98753.75,88570.17,Retail,POS,No,2,2023
INV-00196,2023-02-16,Beverages,BE-041,اصفهان,Wholesale,66116.43,14,15.71,925630.01,52773.85,186796.12,Retail,POS,Yes,2,2023
INV-00197,2023-02-16,Beverages,BE-145,مشهد,Wholesale,52883.18,18,0.25,951897.18,41393.23,206818.99,Corporate,Card,No,2,2023
INV-00198,2023-02-17,Dairy,DA-035,اهواز,Pharmacy,117613.31,7,4.0,823293.14,95533.93,154555.61,Retail,Transfer,No,2,2023
INV-00199,2023-02-17,Dairy,DA-002,مشهد,Online,136364.37,5,4.0,681821.85,108936.75,137138.11,Retail,Card,No,2,2023
INV-00200,2023-02-17,Dairy,DA-144,رشت,Wholesale,112189.01,78,0.93,8750743.04,93182.83,1482482.63,Corporate,Cash,No,2,2023
INV-00201,2023-02-17,Snacks,SN-012,مشهد,Supermarket,53018.17,90,19.87,4771635.46,35373.79,1587994.31,Corporate,Transfer,Yes,2,2023
INV-00202,2023-02-17,Snacks,SN-114,تهران,Pharmacy,74628.48,5,4.0,373142.39,62382.81,61228.34,Retail,Cash,No,2,2023
INV-00203,2023-02-18,Home Care,HO-049,رشت,Supermarket,59922.24,12,4.56,719066.89,40690.79,230777.42,Retail,Cash,No,2,2023
INV-00204,2023-02-18,Personal Care,PE-059,شیراز,Supermarket,99058.57,8,4.37,792468.53,65850.93,265661.08,Retail,Card,No,2,2023
INV-00205,2023-02-18,Personal Care,PE-100,کرمانشاه,Wholesale,90433.42,8,15.61,723467.34,73603.61,134638.48,Retail,POS,Yes,2,2023
INV-00206,2023-02-18,Home Care,HO-133,کرج,Online,57810.39,65,1.77,3757675.61,46539.33,732618.94,Corporate,Transfer,No,2,2023
INV-00207,2023-02-18,Personal Care,PE-014,رشت,Hypermarket,96094.44,8,2.41,768755.51,69574.8,212157.13,Retail,Card,No,2,2023
INV-00208,2023-02-19,Beverages,BE-031,تهران,Hypermarket,65606.33,101,3.58,6626238.84,50309.63,1544966.61,Corporate,Transfer,No,2,2023
INV-00209,2023-02-19,Personal Care,PE-004,شیراز,Hypermarket,124437.81,12,3.36,1493253.71,83807.63,487562.2,Retail,POS,No,2,2023
INV-00210,2023-02-19,Home Care,HO-113,مشهد,Pharmacy,58387.82,2,4.0,116775.64,49407.83,17959.98,Retail,POS,No,2,2023
INV-00211,2023-02-19,Personal Care,PE-035,اصفهان,Hypermarket,108178.48,2,0.42,216356.97,73049.56,70257.85,Retail,Transfer,No,2,2023
INV-00212,2023-02-19,Snacks,SN-021,کرج,Online,62931.8,3,3.56,188795.39,48328.72,43809.24,Retail,Card,No,2,2023
INV-00213,2023-02-19,Personal Care,PE-020,رشت,Online,93473.77,1,4.0,93473.77,75493.15,17980.62,Retail,POS,No,2,2023
INV-00214,2023-02-19,Snacks,SN-008,کرج,Wholesale,74957.34,48,0.01,3597952.54,60904.77,674523.71,Corporate,Transfer,No,2,2023
INV-00215,2023-02-20,Personal Care,PE-022,اهواز,Pharmacy,92001.84,3,4.0,276005.52,77298.31,44110.57,Retail,Cash,No,2,2023
INV-00216,2023-02-20,Dairy,DA-135,قم,Hypermarket,87477.81,71,5.39,6210924.59,63304.96,1716272.25,Corporate,Transfer,No,2,2023
INV-00217,2023-02-20,Beverages,BE-026,رشت,Hypermarket,63147.74,9,2.8,568329.68,44988.38,163434.28,Retail,Transfer,No,2,2023
INV-00218,2023-02-20,Home Care,HO-022,تبریز,Hypermarket,46205.17,6,3.64,277231.03,34409.87,70771.78,Retail,Card,No,2,2023
INV-00219,2023-02-20,Dairy,DA-007,اصفهان,Hypermarket,131914.09,1,3.48,131914.09,94670.33,37243.76,Retail,Transfer,No,2,2023
INV-00220,2023-02-21,Home Care,HO-018,مشهد,Online,50072.37,30,4.0,1502171.24,38707.93,340933.23,Corporate,Card,No,2,2023
INV-00221,2023-02-21,Home Care,HO-018,تهران,Wholesale,56869.19,11,1.96,625561.12,48850.21,88208.83,Retail,Card,No,2,2023
INV-00222,2023-02-21,Dairy,DA-112,قم,Hypermarket,105294.57,12,5.86,1263534.8,77325.64,335627.15,Retail,Card,No,2,2023
INV-00223,2023-02-21,Snacks,SN-012,کرج,Pharmacy,63556.94,2,1.79,127113.88,50337.71,26438.47,Retail,POS,No,2,2023
INV-00224,2023-02-22,Beverages,BE-090,کرج,Online,57090.73,91,3.67,5195256.67,45301.9,1072784.04,Corporate,Transfer,No,2,2023
INV-00225,2023-02-22,Snacks,SN-004,کرج,Hypermarket,57525.44,41,5.88,2358543.05,40721.18,688974.85,Corporate,Transfer,No,2,2023
INV-00226,2023-02-23,Personal Care,PE-017,مشهد,Wholesale,115825.05,13,10.67,1505725.69,91732.22,313206.85,Retail,Transfer,Yes,2,2023
INV-00227,2023-02-23,Dairy,DA-137,اصفهان,Hypermarket,104786.91,121,0.98,12679216.46,81275.3,2844904.59,Corporate,Transfer,No,2,2023
INV-00228,2023-02-23,Snacks,SN-036,رشت,Pharmacy,61751.96,9,2.05,555767.62,49859.38,107033.24,Retail,Card,No,2,2023
INV-00229,2023-02-23,Personal Care,PE-118,اهواز,Pharmacy,88055.73,5,4.0,440278.67,72800.13,76278.02,Retail,Card,No,2,2023
INV-00230,2023-02-23,Home Care,HO-118,مشهد,Wholesale,52311.43,33,0.23,1726277.17,42666.2,318292.67,Corporate,Card,No,2,2023
INV-00231,2023-02-23,Snacks,SN-097,قم,Wholesale,53103.81,1,15.61,53103.81,46293.51,6810.29,Retail,Card,Yes,2,2023
INV-00232,2023-02-24,Personal Care,PE-057,تهران,Pharmacy,94486.07,91,0.04,8598232.06,76957.87,1595066.16,Corporate,Transfer,No,2,2023
INV-00233,2023-02-24,Dairy,DA-102,تبریز,Supermarket,102235.26,5,1.77,511176.32,68261.52,169868.73,Retail,Card,No,2,2023
INV-00234,2023-02-24,Home Care,HO-029,کرج,Hypermarket,59353.84,4,1.34,237415.36,43067.27,65146.28,Retail,Cash,No,2,2023
INV-00235,2023-02-24,Personal Care,PE-115,تهران,Hypermarket,89466.82,3,15.58,268400.47,64622.29,74533.58,Retail,Transfer,Yes,2,2023
INV-00236,2023-02-25,Dairy,DA-133,مشهد,Supermarket,90580.02,8,17.99,724640.19,64446.01,209072.09,Retail,Card,Yes,2,2023
INV-00237,2023-02-25,Personal Care,PE-115,شیراز,Online,93065.3,9,12.62,837587.69,71902.85,190462.03,Retail,Card,Yes,2,2023
INV-00238,2023-02-25,Personal Care,PE-070,قم,Hypermarket,92565.08,4,2.14,370260.32,67192.97,101488.43,Retail,Transfer,No,2,2023
INV-00239,2023-02-25,Snacks,SN-079,اصفهان,Wholesale,55486.41,13,5.74,721323.39,45975.86,123637.23,Retail,Card,No,2,2023
INV-00240,2023-02-25,Snacks,SN-029,اصفهان,Online,58572.12,75,4.0,4392908.66,43136.45,1157675.03,Corporate,Card,No,2,2023
INV-00241,2023-02-25,Dairy,DA-082,رشت,Hypermarket,121748.54,108,2.68,13148842.02,83326.59,4149570.36,Corporate,Cash,No,2,2023
INV-00242,2023-02-25,Dairy,DA-134,رشت,Online,116523.28,8,0.96,932186.21,88576.61,223573.36,Retail,POS,No,2,2023
INV-00243,2023-02-25,Dairy,DA-105,تهران,Pharmacy,82147.59,7,13.44,575033.16,64549.53,123186.48,Retail,POS,Yes,2,2023
INV-00244,2023-02-26,Personal Care,PE-027,کرج,Supermarket,88520.06,4,5.86,354080.26,62771.45,102994.44,Retail,Transfer,No,2,2023
INV-00245,2023-02-26,Home Care,HO-072,قم,Wholesale,42012.71,82,24.56,3445042.51,35307.96,549789.99,Corporate,Cash,Yes,2,2023
INV-00246,2023-02-26,Home Care,HO-028,کرج,Online,53708.29,1,13.07,53708.29,43732.98,9975.32,Retail,Card,Yes,2,2023
INV-00247,2023-02-26,Home Care,HO-116,کرج,Online,54353.72,1,4.0,54353.72,42301.04,12052.68,Retail,Cash,No,2,2023
INV-00248,2023-02-26,Personal Care,PE-001,کرج,Hypermarket,77198.23,85,12.1,6561849.47,57960.68,1635191.43,Corporate,Transfer,Yes,2,2023
INV-00249,2023-02-26,Home Care,HO-116,قم,Supermarket,55229.74,84,3.45,4639297.83,39399.17,1329767.21,Corporate,POS,No,2,2023
INV-00250,2023-02-26,Dairy,DA-068,کرج,Wholesale,130427.37,6,1.71,782564.21,108856.46,129425.43,Retail,Transfer,No,2,2023
INV-00251,2023-02-26,Personal Care,PE-061,اهواز,Online,114766.65,27,3.06,3098699.56,87012.31,749367.3,Corporate,Card,No,2,2023
INV-00252,2023-02-26,Personal Care,PE-103,کرج,Wholesale,81342.37,11,17.0,894766.03,65227.45,177264.03,Retail,Card,Yes,2,2023
INV-00253,2023-02-27,Home Care,HO-053,کرمانشاه,Supermarket,46434.79,48,5.49,2228870.06,30928.59,744297.54,Corporate,Cash,No,2,2023
INV-00254,2023-02-27,Dairy,DA-068,اصفهان,Pharmacy,90384.29,7,4.0,632690.06,73876.4,115555.28,Retail,Cash,No,2,2023
INV-00255,2023-02-28,Home Care,HO-124,تهران,Wholesale,46355.19,32,11.9,1483366.07,40057.72,201519.07,Corporate,Cash,Yes,2,2023
INV-00256,2023-02-28,Home Care,HO-001,مشهد,Hypermarket,53592.08,12,2.61,643105.01,37451.04,193692.52,Retail,POS,No,2,2023
INV-00257,2023-03-01,Home Care,HO-081,مشهد,Supermarket,56740.17,1,5.38,56740.17,40103.13,16637.04,Retail,Card,No,3,2023
INV-00258,2023-03-01,Home Care,HO-073,کرج,Wholesale,58543.52,86,5.15,5034742.65,50273.68,711205.78,Corporate,POS,No,3,2023
INV-00259,2023-03-02,Personal Care,PE-071,اهواز,Supermarket,104980.15,5,3.26,524900.74,70446.22,172669.66,Retail,Card,No,3,2023
INV-00260,2023-03-02,Personal Care,PE-023,اصفهان,Hypermarket,110013.85,5,0.36,550069.25,76841.25,165862.98,Retail,Card,No,3,2023
INV-00261,2023-03-02,Dairy,DA-144,تهران,Wholesale,103906.45,10,2.16,1039064.53,88507.17,153992.82,Retail,POS,No,3,2023
INV-00262,2023-03-02,Personal Care,PE-143,اهواز,Pharmacy,89773.04,7,3.08,628411.29,70776.39,132976.56,Retail,Card,No,3,2023
INV-00263,2023-03-02,Snacks,SN-119,رشت,Wholesale,55344.0,2,6.98,110688.0,46997.14,16693.72,Retail,Transfer,Yes,3,2023
INV-00264,2023-03-02,Home Care,HO-059,قم,Supermarket,50136.23,11,13.04,551498.55,33736.11,180401.32,Retail,POS,Yes,3,2023
INV-00265,2023-03-02,Personal Care,PE-082,اهواز,Hypermarket,81470.54,10,5.35,814705.4,60417.42,210531.16,Retail,Transfer,No,3,2023
INV-00266,2023-03-03,Beverages,BE-069,شیراز,Supermarket,62120.11,5,3.52,310600.53,41968.58,100757.62,Retail,Card,No,3,2023
INV-00267,2023-03-03,Home Care,HO-081,اصفهان,Wholesale,47530.23,4,2.5,190120.92,37959.16,38284.29,Retail,Cash,No,3,2023
INV-00268,2023-03-03,Snacks,SN-042,شیراز,Hypermarket,48347.0,65,20.24,3142555.06,37604.94,698233.81,Corporate,Transfer,Yes,3,2023
INV-00269,2023-03-03,Beverages,BE-006,مشهد,Pharmacy,70925.31,1,8.18,70925.31,58448.12,12477.19,Retail,POS,Yes,3,2023
INV-00270,2023-03-04,Home Care,HO-031,تبریز,Pharmacy,51388.57,53,4.0,2723594.38,38602.41,677666.75,Corporate,Transfer,No,3,2023
INV-00271,2023-03-04,Personal Care,PE-144,اصفهان,Hypermarket,119017.78,2,5.11,238035.55,83589.2,70857.15,Retail,Card,Yes,3,2023
INV-00272,2023-03-04,Home Care,HO-098,کرج,Hypermarket,50106.79,68,2.57,3407261.74,36736.41,909185.76,Corporate,Cash,No,3,2023
INV-00273,2023-03-04,Beverages,BE-140,تهران,Online,74254.94,4,0.38,297019.77,53718.29,82146.6,Retail,Card,No,3,2023
INV-00274,2023-03-05,Dairy,DA-024,تبریز,Pharmacy,91409.55,8,15.04,731276.36,68970.85,179509.55,Retail,Transfer,Yes,3,2023
INV-00275,2023-03-05,Personal Care,PE-104,کرج,Hypermarket,85289.32,73,3.89,6226120.37,60594.05,1802754.68,Corporate,Transfer,No,3,2023
INV-00276,2023-03-05,Dairy,DA-073,شیراز,Online,115973.78,8,0.85,927790.28,87030.05,231549.87,Retail,Transfer,No,3,2023
INV-00277,2023-03-05,Dairy,DA-114,رشت,Hypermarket,95746.86,6,4.25,574481.15,72051.13,142174.37,Retail,Transfer,No,3,2023
INV-00278,2023-03-05,Home Care,HO-040,کرج,Online,68437.96,9,0.15,615941.6,52492.4,143510.0,Retail,Cash,No,3,2023
INV-00279,2023-03-05,Snacks,SN-148,تهران,Supermarket,71806.43,1,2.25,71806.43,53805.5,18000.93,Retail,Transfer,No,3,2023
INV-00280,2023-03-06,Snacks,SN-140,رشت,Supermarket,52642.86,15,4.43,789642.94,37488.06,227322.09,Corporate,Card,No,3,2023
INV-00281,2023-03-06,Personal Care,PE-150,اصفهان,Pharmacy,92543.07,64,4.0,5922756.33,72455.63,1285596.11,Corporate,Card,No,3,2023
INV-00282,2023-03-06,Home Care,HO-074,تهران,Hypermarket,56840.61,94,17.69,5343016.92,41429.78,1448617.96,Corporate,Transfer,Yes,3,2023
INV-00283,2023-03-06,Dairy,DA-066,کرج,Wholesale,116602.67,10,15.92,1166026.75,94775.52,218271.51,Retail,Card,Yes,3,2023
INV-00284,2023-03-06,Dairy,DA-107,تهران,Hypermarket,100672.55,1,12.5,100672.55,77478.99,23193.57,Retail,Card,Yes,3,2023
INV-00285,2023-03-07,Snacks,SN-021,مشهد,Online,62324.31,3,15.32,186972.94,47335.57,44966.23,Retail,Transfer,Yes,3,2023
INV-00286,2023-03-07,Dairy,DA-149,تهران,Wholesale,115064.81,5,1.97,575324.07,91431.92,118164.47,Retail,Transfer,No,3,2023
INV-00287,2023-03-07,Personal Care,PE-066,شیراز,Wholesale,117791.99,15,2.37,1766879.87,98011.87,296701.82,Retail,Transfer,No,3,2023
INV-00288,2023-03-08,Home Care,HO-040,قم,Supermarket,60494.12,10,1.15,604941.21,43179.01,173151.13,Retail,Card,No,3,2023
INV-00289,2023-03-08,Beverages,BE-094,کرمانشاه,Supermarket,63657.96,9,2.7,572921.68,46759.29,152088.04,Retail,Card,No,3,2023
INV-00290,2023-03-08,Home Care,HO-014,کرمانشاه,Supermarket,54253.31,6,11.91,325519.87,37159.32,102563.96,Retail,Cash,Yes,3,2023
INV-00291,2023-03-08,Beverages,BE-116,تبریز,Hypermarket,50227.15,7,3.36,351590.05,36871.19,93491.73,Retail,Cash,No,3,2023
INV-00292,2023-03-08,Beverages,BE-044,شیراز,Hypermarket,75830.59,11,5.25,834136.48,55168.26,227285.64,Retail,Transfer,No,3,2023
INV-00293,2023-03-08,Personal Care,PE-037,شیراز,Online,99594.75,10,4.0,995947.52,73814.76,257799.97,Retail,Card,No,3,2023
INV-00294,2023-03-08,Snacks,SN-004,تبریز,Hypermarket,62146.56,108,4.05,6711828.78,44958.97,1856259.54,Corporate,Transfer,No,3,2023
INV-00295,2023-03-08,Dairy,DA-024,قم,Hypermarket,99757.41,41,3.65,4090053.78,72073.29,1135049.03,Corporate,Card,No,3,2023
INV-00296,2023-03-09,Beverages,BE-004,مشهد,Online,79439.03,10,4.0,794390.3,59237.51,202015.23,Retail,Cash,No,3,2023
INV-00297,2023-03-09,Dairy,DA-134,کرمانشاه,Online,93313.56,4,4.0,373254.23,68884.16,97717.6,Retail,Card,No,3,2023
INV-00298,2023-03-09,Beverages,BE-066,شیراز,Hypermarket,67738.8,73,5.36,4944932.3,50557.58,1254228.64,Corporate,Transfer,No,3,2023
INV-00299,2023-03-09,Home Care,HO-144,کرمانشاه,Supermarket,45530.7,7,1.39,318714.92,33238.54,86045.15,Retail,Card,No,3,2023
INV-00300,2023-03-09,Beverages,BE-028,مشهد,Supermarket,65765.08,7,0.08,460355.59,48177.98,123109.74,Retail,Card,No,3,2023
INV-00301,2023-03-10,Snacks,SN-069,تهران,Pharmacy,54235.24,58,2.88,3145643.9,43966.73,595573.75,Corporate,Cash,No,3,2023
INV-00302,2023-03-10,Snacks,SN-099,قم,Online,56469.69,41,4.0,2315257.17,42731.57,563262.9,Corporate,Transfer,No,3,2023
INV-00303,2023-03-11,Home Care,HO-032,کرمانشاه,Online,69799.21,5,1.52,348996.03,50632.91,95831.47,Retail,POS,No,3,2023
INV-00304,2023-03-11,Beverages,BE-074,اهواز,Wholesale,67515.83,61,4.92,4118465.48,53241.55,870730.7,Corporate,Transfer,No,3,2023
INV-00305,2023-03-11,Personal Care,PE-122,رشت,Supermarket,80016.62,12,6.02,960199.47,57281.24,272824.54,Retail,Cash,Yes,3,2023
INV-00306,2023-03-12,Beverages,BE-125,کرج,Hypermarket,69826.7,36,0.52,2513761.07,53340.87,593489.83,Corporate,Card,No,3,2023
INV-00307,2023-03-13,Dairy,DA-091,رشت,Hypermarket,113521.43,85,4.64,9649321.55,84520.14,2465109.58,Corporate,Card,No,3,2023
INV-00308,2023-03-13,Beverages,BE-052,تبریز,Pharmacy,67867.0,4,0.93,271468.01,55601.8,49060.79,Retail,Cash,No,3,2023
INV-00309,2023-03-13,Dairy,DA-049,اصفهان,Wholesale,127752.67,12,1.24,1533032.02,107073.54,248149.5,Retail,Transfer,No,3,2023
INV-00310,2023-03-13,Beverages,BE-128,تبریز,Pharmacy,68853.59,1,3.74,68853.59,52264.12,16589.47,Retail,Transfer,No,3,2023
INV-00311,2023-03-14,Beverages,BE-073,اصفهان,Hypermarket,55616.47,8,10.84,444931.75,38917.84,133589.03,Retail,Card,Yes,3,2023
INV-00312,2023-03-14,Beverages,BE-081,کرج,Online,59185.69,7,1.02,414299.8,43871.37,107200.22,Retail,Card,No,3,2023
INV-00313,2023-03-14,Snacks,SN-066,تهران,Wholesale,52582.71,3,4.4,157748.14,41175.66,34221.18,Retail,Card,No,3,2023
INV-00314,2023-03-14,Beverages,BE-133,اهواز,Wholesale,68488.6,41,5.82,2808032.65,57552.72,448371.3,Corporate,POS,No,3,2023
INV-00315,2023-03-14,Personal Care,PE-064,شیراز,Hypermarket,97777.85,8,2.84,782222.83,67872.74,239240.93,Retail,Card,No,3,2023
INV-00316,2023-03-15,Home Care,HO-131,مشهد,Online,60725.81,52,1.91,3157741.98,44174.57,860664.27,Corporate,Cash,No,3,2023
INV-00317,2023-03-15,Home Care,HO-070,اصفهان,Wholesale,58359.5,9,5.61,525235.47,49344.14,81138.2,Retail,Card,No,3,2023
INV-00318,2023-03-15,Snacks,SN-070,کرج,Wholesale,46853.78,3,8.73,140561.34,40027.13,20479.95,Retail,Card,Yes,3,2023
INV-00319,2023-03-15,Beverages,BE-006,کرمانشاه,Online,60402.54,7,2.49,422817.78,45220.87,106271.7,Retail,Card,No,3,2023
INV-00320,2023-03-15,Beverages,BE-022,رشت,Supermarket,67594.79,3,2.44,202784.36,49314.21,54841.74,Retail,Transfer,No,3,2023
INV-00321,2023-03-15,Beverages,BE-048,مشهد,Online,69666.47,4,0.19,278665.87,50406.89,77038.3,Retail,Card,No,3,2023
INV-00322,2023-03-16,Dairy,DA-015,مشهد,Supermarket,100180.76,9,1.29,901626.8,72745.37,246918.48,Retail,POS,No,3,2023
INV-00323,2023-03-16,Home Care,HO-081,تهران,Pharmacy,52394.88,7,4.0,366764.19,42298.87,70672.13,Retail,Transfer,No,3,2023
INV-00324,2023-03-16,Snacks,SN-020,تبریز,Supermarket,62640.27,7,3.28,438481.9,46270.79,114586.34,Retail,Cash,No,3,2023
INV-00325,2023-03-16,Home Care,HO-042,کرج,Wholesale,58242.57,5,5.67,291212.87,49544.88,43488.46,Retail,POS,No,3,2023
INV-00326,2023-03-16,Snacks,SN-085,رشت,Online,62659.12,4,0.0,250636.48,45920.08,66956.15,Retail,Card,No,3,2023
INV-00327,2023-03-16,Dairy,DA-041,اهواز,Supermarket,160943.78,5,0.62,804718.91,108069.74,264370.2,Retail,Cash,No,3,2023
INV-00328,2023-03-16,Snacks,SN-054,کرج,Hypermarket,69813.45,4,3.71,279253.79,52031.37,71128.32,Retail,Transfer,No,3,2023
INV-00329,2023-03-16,Beverages,BE-025,کرمانشاه,Supermarket,76199.59,5,1.65,380997.97,52427.5,118860.49,Retail,Transfer,No,3,2023
INV-00330,2023-03-17,Beverages,BE-149,اهواز,Wholesale,82477.69,11,3.06,907254.57,71893.39,116427.26,Retail,Transfer,No,3,2023
INV-00331,2023-03-17,Dairy,DA-136,کرمانشاه,Wholesale,94337.25,9,2.07,849035.29,83007.26,101969.93,Retail,Transfer,No,3,2023
INV-00332,2023-03-17,Snacks,SN-043,مشهد,Pharmacy,47916.57,2,13.71,95833.14,36073.56,23686.01,Retail,Card,Yes,3,2023
INV-00333,2023-03-17,Snacks,SN-141,تبریز,Pharmacy,62445.7,7,4.0,437119.92,48961.0,94392.95,Retail,Card,No,3,2023
INV-00334,2023-03-17,Dairy,DA-070,کرج,Hypermarket,91408.57,109,17.17,9963534.1,61804.45,3226849.19,Corporate,Cash,Yes,3,2023
INV-00335,2023-03-17,Home Care,HO-016,مشهد,Pharmacy,52870.57,5,4.0,264352.87,44738.5,40660.36,Retail,Transfer,No,3,2023
INV-00336,2023-03-18,Home Care,HO-118,شیراز,Wholesale,38613.75,13,22.35,501978.81,31958.32,86520.66,Corporate,POS,Yes,3,2023
INV-00337,2023-03-18,Dairy,DA-068,تبریز,Supermarket,104447.67,10,5.66,1044476.73,77825.59,266220.85,Retail,POS,No,3,2023
INV-00338,2023-03-18,Personal Care,PE-100,تبریز,Pharmacy,102575.68,8,3.14,820605.47,79647.53,183425.26,Retail,POS,No,3,2023
INV-00339,2023-03-18,Personal Care,PE-115,اهواز,Online,83378.25,9,15.19,750404.28,63303.13,180676.1,Retail,Card,Yes,3,2023
INV-00340,2023-03-19,Dairy,DA-017,شیراز,Online,96468.89,7,0.69,675282.25,69636.8,187824.66,Retail,Transfer,No,3,2023
INV-00341,2023-03-19,Home Care,HO-134,رشت,Wholesale,47825.35,117,14.18,5595565.52,37557.89,1201292.74,Corporate,Cash,Yes,3,2023
INV-00342,2023-03-20,Beverages,BE-016,کرمانشاه,Online,71065.17,97,0.47,6893321.28,55439.95,1515646.16,Corporate,Cash,No,3,2023
INV-00343,2023-03-20,Personal Care,PE-049,رشت,Hypermarket,72697.47,1,11.42,72697.47,50691.13,22006.35,Retail,Transfer,Yes,3,2023
INV-00344,2023-03-20,Snacks,SN-097,رشت,Supermarket,59098.33,113,0.68,6678111.2,40463.82,2105699.67,Corporate,Transfer,No,3,2023
INV-00345,2023-03-20,Home Care,HO-034,کرمانشاه,Wholesale,54610.03,7,1.44,382270.19,46618.78,55938.74,Retail,POS,No,3,2023
INV-00346,2023-03-20,Personal Care,PE-120,کرمانشاه,Online,85155.25,1,2.79,85155.25,62757.4,22397.85,Retail,Card,No,3,2023
INV-00347,2023-03-20,Home Care,HO-102,کرج,Wholesale,52673.55,8,4.66,421388.38,46012.04,53292.03,Retail,Transfer,No,3,2023
INV-00348,2023-03-20,Beverages,BE-122,اصفهان,Pharmacy,55587.52,68,2.31,3779951.44,45570.03,681189.3,Corporate,Transfer,No,3,2023
INV-00349,2023-03-20,Dairy,DA-078,کرج,Hypermarket,114449.45,49,1.54,5608023.21,76688.86,1850269.08,Corporate,Transfer,No,3,2023
INV-00350,2023-03-20,Snacks,SN-084,کرج,Hypermarket,57542.18,7,1.51,402795.23,40508.46,119236.02,Retail,POS,No,3,2023
INV-00351,2023-03-21,Home Care,HO-097,قم,Online,51562.05,38,10.22,1959357.99,38078.02,512393.1,Corporate,Transfer,Yes,3,2023
INV-00352,2023-03-21,Snacks,SN-022,کرج,Supermarket,58106.29,91,4.59,5287672.4,39188.59,1721511.12,Corporate,POS,No,3,2023
